SYMBOLIC NAME                                         BUNDLE NAME                                                    VERSION
com.adobe.granite.timeline                            Adobe Granite Timeline Support                                 1.0.20.CQ640-B0002
com.adobe.granite.ui.clientlibs                       Adobe Granite UI Clientlibs                                    1.0.76.CQ640-B0003
com.adobe.granite.ui.clientlibs.processor.gcc         Adobe Granite UI Clientlibs - Google Closure Compiler          1.0.8.CQ640-B0002
com.adobe.granite.ui.commons                          Adobe Granite UI Commons                                       5.10.2.CQ640-B0005
com.adobe.granite.workflow.api                        Adobe Granite Workflow API                                     1.0.18.CQ640-B0002
com.adobe.granite.workflow.console                    Adobe Granite Workflow Console                                 1.0.86.CQ640-B0006
com.adobe.granite.workflow.core                       Adobe Granite Workflow Core                                    2.0.168.CQ640-B0008
com.day.cq.cq-xssprotection                           Adobe Granite XSS Protection                                   5.7.4.CQ640-B0004
com.adobe.cq.adobeims.core                            Adobe IMS Core Bundle                                          1.0.22
pdfcore                                               Adobe PDF Core                                                 3.0.611029
pdfencryption                                         Adobe PDF Encryption                                           3.0.611029
PDFServices.extraction                                Adobe PDF Extraction services                                  3.0.611029
PDFServices.manipulations                             Adobe PDF Manipulation services                                3.0.611029
PDFServices.security                                  Adobe PDF Security services                                    3.0.611029
com.adobe.xmp.core                                    Adobe XMP Core Duo                                             1.0.6
org.apache.aries.jmx.whiteboard                       Apache Aries Whiteboard support for JMX DynamicMBean services  1.2.0
org.apache.commons.io                                 Apache Commons IO                                              2.6.0
org.apache.commons.lang3                              Apache Commons Lang                                            3.9.0
com.day.commons.osgi.wrapper.fop                      Apache FOP bundle                                              1.16.0
org.apache.felix.http.jetty                           Apache Felix Http Jetty                                        4.0.6
org.apache.felix.http.whiteboard                      Apache Felix Http Whiteboard                                   4.0.0
org.apache.felix.webconsole.plugins.memoryusage       Apache Felix Web Console Memory Usage Plugin                   1.0.8
org.apache.felix.webconsole                           Apache Felix Web Management Console                            4.3.12
org.apache.jackrabbit.jackrabbit-api                  Apache Jackrabbit API                                          2.16.4
org.apache.jackrabbit.vault                           Apache Jackrabbit FileVault Core Bundle                        3.2.8
org.apache.sling.api                                  Apache Sling API                                               2.20.0
org.apache.sling.distribution.core                    Apache Sling Distribution Core                                 0.3.4
org.apache.sling.engine                               Apache Sling Engine Implementation                             2.6.16
org.apache.sling.event                                Apache Sling Event Support                                     4.2.12
org.apache.sling.i18n                                 Apache Sling I18N Support                                      2.5.14
org.apache.sling.installer.factory.configuration      Apache Sling Installer Configuration Admin Support             1.1.3.B001
org.apache.sling.installer.provider.jcr               Apache Sling JCR Installer                                     3.1.27.B001
