SYMBOLIC NAME                                       BUNDLE NAME                                                    VERSION
com.adobe.xmp.worker.files.native.fragment.macosx   Adobe - XMPFiles Worker platform fragment macosx               1.0.10
com.adobe.xmp.worker.files.native.fragment.win      Adobe - XMPFiles Worker platform fragment win                  1.0.10
com.adobe.cq.dtm-reactor.core                       Adobe CQ Activation DTM Core Bundle                            1.1.12
com.adobe.cq.cq-content-insight                     Adobe CQ Content Insight and Recommendations                   1.5.8
com.adobe.cq.cq-dam-mac-sync                        Adobe CQ DAM - Adobe Marketing Cloud Synchronisation Bundle    1.5.16.B014
com.adobe.cq.cq-dam-mac-sync-helper                 Adobe CQ DAM - Adobe Marketing Cloud Synchronisation Helper    1.5.38
com.day.cq.dam.cq-dam-entitlement                   Adobe CQ DAM Entitlement Implementation                        1.3.28
com.adobe.cq.dam.cq-scene7-imaging                  Adobe CQ DAM Scene7 Dynamic Imaging                            1.6.52.CQ650-B0022
com.adobe.cq.cq-experiencelog                       Adobe CQ Experience Log Client Bundle                          1.4.12
com.adobe.cq.remotedam.cq-remotedam-server-core     Adobe CQ Remote DAM Server Core                                1.1.6
com.adobe.cq.remotedam.cq-remotedam-client-core     Adobe CQ Remote Dam Client Core Bundle                         1.0.18
com.day.cq.cq-search                                Adobe CQ Search QueryBuilder                                   5.12.16
com.day.cq.wcm.cq-wcm-translation                   Adobe CQ Translation Workflow                                  1.5.62
com.day.cq.wcm.cq-wcm-foundation                    Adobe CQ WCM Foundation Components                             5.12.22
com.day.cq.dam.dam-webdav-support                   Adobe DAM WebDAV Support                                       1.4.4
com.day.cq.wcm.cq-command                           Adobe Experience Manager Command Implementation                1.1.10
com.adobe.granite.auth.saml                         Adobe Granite - SAML 2.0 Authentication Handler                1.0.24.CQ650-B0006
com.adobe.granite.acp.platform                      Adobe Granite ACP Platform                                     0.3.14
com.adobe.granite.jobs.async                        Adobe Granite Async Jobs                                       1.0.28
com.adobe.granite.cors                              Adobe Granite CORS Support                                     1.0.10.CQ650-B0002
com.adobe.granite.crx-packagemgr                    Adobe Granite CRX Package Manager                              1.2.80.CQ650-B0002
com.adobe.granite.csrf                              Adobe Granite CSRF Framework                                   1.0.20.CQ650-B0002
com.adobe.granite.contexthub.commons                Adobe Granite ContextHub Commons                               0.2.7.CQ650-B0001
com.adobe.granite.crypto.extension                  Adobe Granite Crypto Extension                                 0.0.6
com.adobe.granite.auth.ims                          Adobe Granite IMSAuthentication Handler                        1.3.6
com.adobe.granite.auth.oauth                        Adobe Granite OAuth Authentication Handler                     1.5.48
com.day.cq.cq-replication                           Adobe Granite Replication                                      6.2.86.CQ650-B0002
com.adobe.granite.jetty.ssl                         Adobe Granite SSL ContextFactory for Jetty                     1.0.4.CQ650-B0004
com.adobe.granite.security.ui                       Adobe Granite Security UI Module                               1.0.58.CQ650-B0002
com.adobe.granite.taskmanagement.workflow           Adobe Granite Taskmanagement Workflow Integration              1.0.10.CQ650-B0002
com.adobe.granite.timeline                          Adobe Granite Timeline Support                                 1.0.24
com.day.crx.sling.crx-auth-token                    Adobe Granite Token Authentication                             2.5.44
com.adobe.granite.ui.clientlibs                     Adobe Granite UI Clientlibs                                    1.0.92
com.adobe.granite.ui.commons                        Adobe Granite UI Commons                                       5.10.15.CQ650-B0002
com.adobe.granite.workflow.api                      Adobe Granite Workflow API                                     1.0.22.CQ650-B0006
com.adobe.granite.workflow.console                  Adobe Granite Workflow Console                                 1.0.118.CQ650-B0002
com.adobe.granite.workflow.core                     Adobe Granite Workflow Core                                    2.0.240.CQ650-B0016
com.adobe.cq.adobeims.core                          Adobe IMS Core Bundle                                          1.1.16
pdfcore                                             Adobe PDF Core                                                 3.0.612586
pdfencryption                                       Adobe PDF Encryption                                           3.0.612586
PDFServices.extraction                              Adobe PDF Extraction services                                  3.0.612586
PDFServices.manipulations                           Adobe PDF Manipulation services                                3.0.612586
PDFServices.security                                Adobe PDF Security services                                    3.0.612586
org.apache.aries.jmx.whiteboard                     Apache Aries Whiteboard support for JMX DynamicMBean services  1.2.0
org.apache.commons.codec                            Apache Commons Codec                                           1.13.0
org.apache.commons.lang3                            Apache Commons Lang                                            3.9.0
com.day.commons.osgi.wrapper.fop                    Apache FOP bundle                                              1.16.0
org.apache.felix.http.jetty                         Apache Felix Http Jetty                                        4.0.14
org.apache.felix.webconsole.plugins.memoryusage     Apache Felix Web Console Memory Usage Plugin                   1.0.10
org.apache.felix.webconsole                         Apache Felix Web Management Console                            4.3.12
org.apache.jackrabbit.jackrabbit-api                Apache Jackrabbit API                                          2.18.4
org.apache.sling.api                                Apache Sling API                                               2.20.0
org.apache.sling.commons.mime                       Apache Sling Commons MIME type mapping support                 2.2.2
org.apache.sling.engine                             Apache Sling Engine Implementation                             2.6.20
org.apache.sling.installer.factory.configuration    Apache Sling Installer Configuration Admin Support             1.2.4
org.apache.sling.scripting.jsp                      Apache Sling Scripting JSP Support                             2.3.6
org.apache.sling.servlets.resolver                  Apache Sling Servlet Resolver                                  2.5.4
org.apache.sling.xss                                Apache Sling XSS Protection                                    2.2.2
org.apache.tika.core                                Apache Tika core                                               1.22.0
org.apache.tika.parsers                             Apache Tika parsers                                            1.22.0
